id,flightId,duration,endPrice,departure,arrival,departureRounded,daynight,flightIdUnique,company,departureMonth,departureDay,departureHour,departureWeekday,cluster,medianPrice,meanPrice,sumPrice,sdPrice
465126,LH803,2 h 5 m,1465,2019-07-10T11:15:00Z,2019-07-10T13:20:00Z,2019-07-10T12:00:00Z,day,LH803_2019_7_10_11_15,LH,7,10,11,Wednesday,2,2264,2144.3898305084745,126519,271.7526142341122
468043,LH807,2 h 5 m,1989,2019-07-10T14:25:00Z,2019-07-10T16:30:00Z,2019-07-11T12:00:00Z,day,LH807_2019_7_10_14_25,LH,7,10,14,Wednesday,4,1989,1911.9473684210527,108981,137.25307972769446
468045,SK673,2 h 10 m,2499,2019-07-10T15:00:00Z,2019-07-10T17:10:00Z,2019-07-11T12:00:00Z,day,SK673_2019_7_10_15_0,SK,7,10,15,Wednesday,7,2949,2670.5789473684213,152223,758.0020483238537
468044,LH805,2 h 5 m,1989,2019-07-10T16:50:00Z,2019-07-10T18:55:00Z,2019-07-11T12:00:00Z,day,LH805_2019_7_10_16_50,LH,7,10,16,Wednesday,2,1990,1950.719298245614,111191,279.61892144143275
468050,LH809,2 h 10 m,1989,2019-07-11T04:05:00Z,2019-07-11T06:15:00Z,2019-07-11T12:00:00Z,day,LH809_2019_7_11_4_5,LH,7,11,4,Thursday,9,2265,2322.8275862068967,134724,353.44868050675484
468051,LH801,2 h 10 m,1989,2019-07-11T08:10:00Z,2019-07-11T10:20:00Z,2019-07-11T12:00:00Z,day,LH801_2019_7_11_8_10,LH,7,11,8,Thursday,2,1990,1966.0689655172414,114032,103.3135004287479
468048,LH803,2 h 5 m,1795,2019-07-11T11:10:00Z,2019-07-11T13:15:00Z,2019-07-11T12:00:00Z,day,LH803_2019_7_11_11_10,LH,7,11,11,Thursday,2,2265,2277.677966101695,134383,387.58280275174155
470987,LH807,2 h 5 m,1796,2019-07-11T14:25:00Z,2019-07-11T16:30:00Z,2019-07-12T12:00:00Z,day,LH807_2019_7_11_14_25,LH,7,11,14,Thursday,2,1989,1928.9298245614036,109949,159.62644558570423
470986,SK673,2 h 10 m,1749,2019-07-11T15:00:00Z,2019-07-11T17:10:00Z,2019-07-12T12:00:00Z,day,SK673_2019_7_11_15_0,SK,7,11,15,Thursday,4,2949,2876.5438596491226,163963,571.5963882650889
470988,LH805,2 h 5 m,1796,2019-07-11T16:50:00Z,2019-07-11T18:55:00Z,2019-07-12T12:00:00Z,day,LH805_2019_7_11_16_50,LH,7,11,16,Thursday,2,1989,1924.5263157894738,109698,147.29114817539804
470994,LH809,2 h 10 m,3037,2019-07-12T04:20:00Z,2019-07-12T06:30:00Z,2019-07-12T12:00:00Z,day,LH809_2019_7_12_4_20,LH,7,12,4,Friday,1,2265,2378.2758620689656,137940,344.1070209444715
470995,LH801,2 h 10 m,3037,2019-07-12T08:00:00Z,2019-07-12T10:10:00Z,2019-07-12T12:00:00Z,day,LH801_2019_7_12_8_0,LH,7,12,8,Friday,2,5833.5,5121.362068965517,297039,1546.3326359461394
470990,LH803,2 h 5 m,1465,2019-07-12T11:10:00Z,2019-07-12T13:15:00Z,2019-07-12T12:00:00Z,day,LH803_2019_7_12_11_10,LH,7,12,11,Friday,2,3033,2620.6271186440677,154617,576.1181601236965
473897,LH807,2 h 5 m,1989,2019-07-12T14:25:00Z,2019-07-12T16:30:00Z,2019-07-13T12:00:00Z,day,LH807_2019_7_12_14_25,LH,7,12,14,Friday,2,2264,2278.6315789473683,129882,291.53366820874754
473894,SK673,2 h 10 m,1749,2019-07-12T15:00:00Z,2019-07-12T17:10:00Z,2019-07-13T12:00:00Z,day,SK673_2019_7_12_15_0,SK,7,12,15,Friday,4,2949,2730.40350877193,155633,572.3648892236841
473895,LH805,2 h 5 m,1795,2019-07-12T16:50:00Z,2019-07-12T18:55:00Z,2019-07-13T12:00:00Z,day,LH805_2019_7_12_16_50,LH,7,12,16,Friday,2,2263,2187.1929824561403,124670,350.1668703528818
473902,LH809,2 h 10 m,5264,2019-07-13T04:20:00Z,2019-07-13T06:30:00Z,2019-07-13T12:00:00Z,day,LH809_2019_7_13_4_20,LH,7,13,4,Saturday,1,1990,2170.8245614035086,123737,503.10163425093833
473899,LH801,2 h 10 m,1989,2019-07-13T08:05:00Z,2019-07-13T10:15:00Z,2019-07-13T12:00:00Z,day,LH801_2019_7_13_8_5,LH,7,13,8,Saturday,5,2262,2289.2982456140353,130490,380.12742059699445
473898,LH803,2 h 5 m,1989,2019-07-13T11:10:00Z,2019-07-13T13:15:00Z,2019-07-13T12:00:00Z,day,LH803_2019_7_13_11_10,LH,7,13,11,Saturday,4,2265,2269.9824561403507,129389,270.7099456738093
475782,LH807,2 h 5 m,4273,2019-07-13T14:25:00Z,2019-07-13T16:30:00Z,2019-07-14T12:00:00Z,day,LH807_2019_7_13_14_25,LH,7,13,14,Saturday,7,2648,2897.589285714286,162265,1140.5347832850678
475786,LH809,2 h 10 m,1795,2019-07-14T04:20:00Z,2019-07-14T06:30:00Z,2019-07-14T12:00:00Z,day,LH809_2019_7_14_4_20,LH,7,14,4,Sunday,7,1990,2113.4310344827586,122579,333.589153346583
475785,SK635,2 h 15 m,1749,2019-07-14T07:00:00Z,2019-07-14T09:15:00Z,2019-07-14T12:00:00Z,day,SK635_2019_7_14_7_0,SK,7,14,7,Sunday,8,1749,2105.206896551724,122102,702.0891820849587
475787,LH801,2 h 10 m,1988,2019-07-14T08:00:00Z,2019-07-14T10:10:00Z,2019-07-14T12:00:00Z,day,LH801_2019_7_14_8_0,LH,7,14,8,Sunday,5,2264,2323.9137931034484,134787,371.9141706532952
475788,LH803,2 h 5 m,1988,2019-07-14T11:10:00Z,2019-07-14T13:15:00Z,2019-07-14T12:00:00Z,day,LH803_2019_7_14_11_10,LH,7,14,11,Sunday,7,2267,2626.706896551724,152349,729.9960348034748
